id,title,author_id,mode_id,year,text
123,"INFORMÁTICA APLICADA A LA CIENCIA Y LA INDUSTRIA, Guía cuaderno de trabajo académico",3,3,2019,"Subrutina. Es una secuencia finita de instrucciones, separada del programa principal e identificada bajo un nombre, que resuelve una tarea específica."
124,"INFORMÁTICA APLICADA A LA CIENCIA Y LA INDUSTRIA, Guía cuaderno de trabajo académico",3,3,2019,Temperatura. Magnitud física Tipo de dato. Determina el dominio (posibles valores que puede tener el dato) y las operaciones que se pueden realizar sobre el dato.
125,"INFORMÁTICA APLICADA A LA CIENCIA Y LA INDUSTRIA, Guía cuaderno de trabajo académico",3,3,2019,Transistor. Está formado por materiales semiconductores deja pasar o corta señales eléctricas a partir de una señal de mando (interruptor) y también funciona como un elemento amplificador de señales.
126,"INFORMÁTICA APLICADA A LA CIENCIA Y LA INDUSTRIA, Guía cuaderno de trabajo académico",3,3,2019,"Valor de dato. La medición, recolección, análisis y elaboración de informes a partir de datos que se estén midiendo."
127,"INFORMÁTICA APLICADA A LA CIENCIA Y LA INDUSTRIA, Guía cuaderno de trabajo académico",3,3,2019,Variable. Es un espacio de memoria donde se puede almacenar un dato cuyo valor puede cambiar mientras se ejecuta un programa.
128,"INFORMÁTICA APLICADA A LA CIENCIA Y LA INDUSTRIA, Guía cuaderno de trabajo académico",3,3,2019,Variable local. Es aquella que se define dentro de una subrutina y sólo puede ser usada en ese ámbito.
197,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Adhesivo. Es una sustancia que tiene la capacidad de mantener unidos dos o más cuerpos por contacto superficial.
198,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"A tajo abierto. Se denomina minería a cielo abierto al proceso de explotación minera que se realiza en la superficie terrestre, no se efectúa en galerías subterráneas."
199,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Para extraer minerales de estos yacimientos, se remueve gran cantidad de tierra con maquinaria y explosivos, se crean inmensos cráteres que pueden llegar a ocupar más de 100 hectáreas y normalmente alcanzan de 200 metros a 800 metros de profundidad."
200,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Biodegradabilidad. La capacidad de un material de descomponerse en bióxido de carbono (CO2), metano (CH4), agua, componentes orgánicos, entre otros. En el cual el mecanismo predominante es la acción enzimática de microorganismos (bacterias, hongos y algas), otros factores fundamentales son las demandas metabólicas de éstos para que puedan utilizar al plástico como sustrato, en un plazo de seis meses."
201,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Biomasa. Cantidad total de materia viva presente en una comunidad o ecosistema.
202,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Configuración electrónica. Forma en la que se ubican los electrones de un átomo, de acuerdo a la regla de Hund."
203,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Compostabilidad. La capacidad de un material de ser un sustrato de un microorganismo y producir: bióxido de carbono (CO2), metano (CH4), agua, materia orgánica, entre  Convertidor catalítico. Es un dispositivo constituido por un recipiente metálico que contiene un soporte cerámico y metales preciosos, que se instala cerca del escape de los automóviles para disminuir gases contaminantes."
204,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Copolímero. Es un polímero que se forma por medio de uniones entre sí de dos tipos diferentes de monómeros.
205,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Corrosión. Es el proceso espontáneo en el cual los metales se oxidan en presencia de oxígeno y humedad.
206,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Densidad de energía. Es la cantidad de energía acumulada en un sistema dado o en una región del espacio, por unidad de volumen en un punto."
207,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Electrón diferencial. Electrón más alejado del núcleo atómico, determina el bloque al que pertenece el elemento si es un átomo eléctricamente neutro."
208,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Equivalente electroquímico. Es la cantidad de sustancia expresada en gramos que se deposita o se desprende en una célula electrolítica cuando circula durante un segundo una corriente de un amperio.
209,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Espodumeno. Es un silicato anhidro de fórmula LiAlSi2O6 con un contenido de litio que puede variar entre el 1% y el 5% expresado como Li2O.
210,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Estomatología. Parte de la medicina que se ocupa de la anatomía, la fisiología y las enfermedades de la boca y sus estructuras, como los dientes, la lengua, los labios, entre     Fuerzas de cohesión. Son las fuerzas intermoleculares de atracción que mantienen unidas las moléculas con otras."
211,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Fullerenos. Formas alotrópicas del carbono. Moléculas compuestas por átomos de carbono enlazados covalentemente. El más característico es el C60, semejante a un balón de fútbol, con anillos hexagonales y pentagonales de átomos de carbono. Se conocen fulerenos C20, C30, C40, C50 y hasta de cerca de 1,000 átomos."
212,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Geopolítica. Ciencia que a través de la geografía política, los estudios regionales y la historia estudia la causalidad especial de los sucesos políticos y sus futuros efectos."
213,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Grafito. Forma alotrópica del carbono. Los carbonos se unen entre sí mediante enlaces covalentes formando hexágonos, que a su vez se distribuyen en capas que se mantienen débilmente unidas gracias a electrones que se sitúan entre ellas."
214,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Grafeno. Forma alotrópica del carbono. Es una red perfectamente regular de átomos de carbono. La unidad básica que se repite consiste en seis átomos de carbono con enlace covalente formando un patrón hexagonal.
215,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Litio. Elemento metálico, pertenece a la familia de los metales alcalinos, su configuración electrónica es 1s2 2s1. Excelente conductor de la electricidad."
216,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Metal pesado. Elemento químico que presenta relativa densidad elevada, algunos metales pesados son tóxicos para el ser humano."
217,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Mol. Es la cantidad sustancia que contiene tantas entidades elementales como átomos hay en 0.012 Kg de carbono 12.
218,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Cuando el mol es usado las entidades elementales deben ser especificadas y podrían ser átomos, moléculas, iones, electrones u otras partículas o grupos específicos de tales partículas. Es la unidad de cantidad de sustancia, de acuerdo al Sistema Internacional de Unidades (SI)."
219,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Nanociencia. Es el estudio de los procesos fundamentales que ocurren en las Nanotecnología. Es el área de investigación que estudia, diseña y fabrica materiales a escalas nanoscópicas les da alguna aplicación práctica."
220,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Nanotubos de carbono (NTC). Forma alotrópica del carbono constituida por láminas de grafeno arrolladas formando estructuras tubulares.
221,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Número cuántico. Números asociados a magnitudes físicas que describen a cada electrón de un átomo. Éstos no pueden tener la misma combinación para dos electrones.
222,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,Orbital atómico. Región del espacio donde es más probable encontrar a un electrón de un átomo en un determinado nivel energético.
223,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Plástico. El concepto industrial establece que son las sustancias de distintas estructuras y naturaleza, que carecen de un punto fijo de ebullición y poseen en un intervalo de temperaturas propiedades de elasticidad y flexibilidad que permiten moldearlos y adaptarlos a diferentes formas, y aplicaciones."
224,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Salar. Lago superficial en cuyos sedimentos se encuentran grandes concentraciones de sales, principalmente de sodio, litio, magnesio y boro."
225,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Toxicidad. Es la capacidad de una sustancia química de producir efectos perjudiciales sobre un ser vivo, al estar en contacto con él."
226,"QUÍMICA IV ÁREA I, Guía cuaderno de trabajo académico",1,4,2018,"Triángulo de litio. Área geográfica en América del Sur que incluye a Bolivia, Chile y Argentina."
265,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Amortiguador, tampón o buffer. Disoluciones que resisten los cambios de pH, se forman al mezclar un ácido débil y su base conjugada, o bien, una base débil y su ácido conjugado."
266,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Bebida isotónica. Bebida que contiene una concentración de electrolitos similar a la de las células, es decir, tiene la misma presión osmótica."
267,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Bebida hipotónica. Bebida que contiene una concentración de electrolitos menor a la de las células, es decir, tiene una menor presión osmótica."
268,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Bebida hipertónica. Bebida que contiene una concentración de electrolitos mayor a la de las células, es decir, tiene una mayor presión osmótica."
269,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Biotecnológica: relacionado con la biotecnología que es la ciencia multidisciplinaria que emplea sistemas biológicos, organismos vivos o sus derivados para la elaboración o modificación de un producto o proceso específico."
270,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Catalizador: sustancia que acelera o retrasa la velocidad con la que se efectúa una reacción sin participar en ella.
271,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Comensal. Cada una de las personas que comparten los alimentos con otras en la misma mesa.
272,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Constante de equilibrio. Número que representa el cociente de las concentraciones molares de los productos entre las concentraciones molares de los reactivos, cada una elevada a la potencia igual a su coeficiente estequiométrico, cuando el sistema se encuentra en equilibrio."
273,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Dislipidemia. Elevación de la concentración plasmática de colesterol o de triglicéridos.
274,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Estereoisómero. Isómeros cuyos átomos están conectados en el mismo orden pero presentan disposición espacial diferente.
275,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Guía alimentaria. Instrumento educativo que traduce y adapta los conocimientos científicos sobre la nutrición en mensajes prácticos que facilitan a la población en general la selección, la conservación, el manejo, la preparación y el consumo de alimentos, con miras a integrar una alimentación correcta y mejorar su nutrición y salud. Difiere de acuerdo con la cultura alimentaria de cada país."
276,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Grupo de alimentos. Conjunto de alimentos con composición o función más o menos semejante. Existen varias clasificaciones que corresponden a diferentes objetivos como los dietéticos, educativos o de orientación alimentaria, pero en todas ellas el concepto fundamental es que los alimentos de un mismo grupo son equivalentes en su aporte de nutrimentos y por lo tanto intercambiables, mientras que los alimentos en grupos diferentes son complementarios."
277,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Hábito alimentario. Conjunto de conductas practicadas por un individuo, a partir de la repetición de actos en cuanto a la selección, la preparación y el consumo de alimentos. Los hábitos alimentarios se relacionan principalmente con las características sociales, económicas y culturales de una población o región determinada."
278,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Hepatocito. Célula del hígado, forman aproximadamente el 80 % de este órgano."
279,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Hipovolemia. Disminución del volumen circulante de sangre o cualquier otro líquido corporal debido a múltiples factores como hemorragias, deshidratación, quemaduras, entre otros."
280,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Homeostasis. Es la tendencia a resistir cambios con el fin de mantener un ambiente interno estable y relativamente constante.
281,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Jarra del buen beber. Es una guía informativa que muestra cuáles son las bebidas saludables y la cantidad de líquidos que se recomienda consumir al día.
282,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Líquido extracelular (LEC). Líquido corporal que se localiza fuera de las células.
283,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Líquido intracelular (LIC). Líquido corporal que se localiza dentro de las células.
284,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Metabolitos: son sustancias que se producen al descomponerse un fármaco en el organismo.
285,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Naturaleza lipídica: se refiere a sustancias que tienen características propias de los lípidos como ser solubles en disolventes orgánicos y poco solubles en agua.
286,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Natremia. Valor de la concentración del ion sodio (Na+ ) en la sangre. En condiciones normales es entre 135 y 145 mEq/L, para valores arriba del rango se usa el prefijo hiper (hipernatremia) y por debajo, el prefijo hipo (hiponatremia)."
287,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Nomenclatura: sistema de reglas que indican la manera en la que se debe asignar el nombre a un compuesto.
288,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Nutrición. Conjunto de procesos biológicos, psicológicos y sociológicos involucrados en la obtención, asimilación y metabolismo de los nutrimentos por el organismo."
289,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Prevalencia. Porción de individuos de un grupo o una población que presentan una característica o evento determinado en un momento o en un período.
290,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Producto mayoritario: sustancia que de acuerdo con la reactividad se forma en mayor proporción.
291,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Reactividad: es la capacidad que tiene una sustancia para reaccionar con otras y dar origen a nuevas sustancias distintas a las iniciales.
292,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Refrigerio. Porción de alimento proporcionalmente más pequeña que las comidas mayores (desayuno, comida y cena). Su consumo es opcional. Sinónimo de colación."
293,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,"Resistencia microbiana: el uso inadecuado de diversos antibióticos genera que las bacterias desarrollen mecanismos que les permitan soportar el efecto de dichos medicamentos Rumen. Saco musculoso que se extiende desde el diafragma hasta la pelvis en los rumiantes, es el órgano más importante en la digestión de los alimentos."
294,"QUÍMICA IV ÁREA II, Guía cuaderno de trabajo académico",1,5,2018,Valores nutrimentales de referencia. Conjunto de cifras que sirve como guía para evaluar y planificar la ingestión de nutrimentos de poblaciones sanas y bien nutridas.
295,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Absorción. Proceso en el cual un haz de radiación electromagnética es atenuado al pasar a través de un medio.
296,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Analito. Es un elemento, compuesto o ion cuya presencia o contenido se desea conocer. Es identificable y cuantificable."
297,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Banda de conducción. Es la que permite a los electrones sufrir aceleraciones por la presencia de un campo eléctrico externo y permite la presencia de corrientes eléctricas.
298,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Banda de valencia. Para los materiales sólidos, la banda de energía de electrones que contiene los electrones de valencia."
299,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Celda unitaria. Es la unidad mínima de un sólido cristalino, es la mínima porción que se repite en todo el cristal."
300,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Climatización pasiva. Es el conjunto de medidas gracias a las cuales se puede mantener el confort térmico – lumínico en las edificaciones sin la necesidad de consumir grandes cantidades de energía provenientes de la quema de combustibles fósiles ya que trata de utilizar fuentes de energía limpias tales como el Sol.
301,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Concentración. Cantidad de una sustancia en un volumen dado.
302,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Cromóforo. Dicho de un agrupamiento químico que causa la coloración de una sustancia.
303,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Cuanto. Cantidad indivisible de energía, proporcional a la frecuencia del campo al que se asocia."
304,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Efecto Meissner. Es la expulsión del campo magnético debido a la formación de corrientes superficiales en el superconductor que crean un campo magnético igual y opuesto al campo externo. Da lugar a la repulsión entre un imán y un superconductor de forma que levitan uno sobre el otro.
305,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Efecto termosifónico. Este efecto se debe a diferencias de temperatura. El agua caliente al ser más ligera que la fría, tiende a subir, por lo que en un calentador solar se aprovecha esto. El depósito térmico del calentador se coloca un poco más arriba que los colectores, y el agua caliente sube hacia él estableciendo una circulación natural sin necesidad de bombeo."
306,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Enlace covalente. Es aquél que resulta cuando se comparten electrones entre los átomos. La regla empírica indica que este modelo de enlace se presenta si la diferencia entre los valores de    las electronegatividades de Pauling de los átomos que participan es menor a 1.7.
307,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Enlace iónico. Se refiere al modelo de enlace que resulta de la transferencia completa de electrones de un átomo a otro para la formación de iones que se atraen por fuerzas electrostáticas entre ellos. La regla empírica indica que este modelo de enlace se presenta si la diferencia entre los valores de las electronegatividades de Pauling de los átomos que participan es mayor o igual a 1.7.
308,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Espectro. Frecuencias o longitudes de ondas de la radiación electromagnética emitida, absorbida o dispersada por las sustancias."
309,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Espectroscopia. Término general utilizado para describir las técnicas basadas en la absorción, emisión o luminiscencia de radiación electromagnética."
310,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Estado basal. Estado de energía menor de un átomo o una molécula.
311,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Gases de efecto invernadero. Gases que de manera eficiente, absorben y emiten radiación dentro del rango del infrarrojo. Entre ellos se encuentran: CO2, vapor de H2O, CH4, CFC, N2O."
312,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Gas LP. Es un derivado del petróleo constituido por los gases propano y butano. Para facilitar su manejo se convierte al estado líquido a través de compresión y enfriamiento, de donde toma el nombre de gas licuado de petróleo o gas LP. Se utiliza en las industrias, los hogares y en algunos vehículos."
313,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Orbitales. Distribución de la densidad de carga de un electrón alrededor de un átomo o molécula.
314,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Propiedades periódicas. Son las propiedades que presentan los elementos químicos y que se repiten secuencialmente en la tabla periódica, por lo que tienen tendencias predecibles. Algunas de estas propiedades son de estricto carácter atómico como la energía de ionización y la afinidad electrónica y otras, se relacionan con la combinación de átomos como el radio atómico y la electronegatividad."
315,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Radiación electromagnética. Onda de campos eléctricos y magnéticos oscilatorios; incluye la luz, los rayos X y los rayos gama."
316,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Resistividad. Es la cuantificación de la fuerza con la que se opone un material dado al flujo de corriente eléctrica.
317,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Sólido amorfo. Se refiere a los materiales cuya distribución de sus iones o átomos no siguen un patrón regular y presentan anisotropía.
318,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Sólido cristalino. Se refiere a los materiales cuyos átomos o iones se encuentran distribuidos en patrones regulares mediante celdas unitarias y presentan isotropía.
319,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,"Sostenibilidad. Es el desarrollo soportable en lo ecológico, viable en lo económico y equitativo en lo social. Es decir, satisfacer las necesidades de las generaciones presentes sin comprometer las posibilidades de las del futuro para atender sus propias necesidades y aspiraciones."
320,"FISICO-QUÍMICA, Guía cuaderno de trabajo académico",1,7,2018,Sustentabilidad. Es el desarrollo regulado bajo medidas políticas y sociales para encaminar de manera eficiente los recursos del Planeta para satisfacer las necesidades de los habitantes.
321,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Adaptación: característica que aumenta la posibilidad de un organismo para sobrevivir y reproducirse.
322,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Altitud: distancia vertical que existe entre un punto de la tierra y el nivel del mar.
323,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Autótrofos: organismos que no se comen a nadie, no necesitan comer a nadie para subsistir ya que producen su propio alimento."
324,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Biocenosis: conjunto de poblaciones de seres vivos que viven en un mismo espacio natural. En las Biocenosis los individuos se distribuyen por capas o estratos horizontales o verticales. También puede entenderse como los seres que habitan y conforman el ecosistema.
325,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Biosfera: es el conjunto de biomas que existen. Está conformada por la hidrosfera, la troposfera y la litosfera o suelo."
326,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Biomas: son áreas climáticas de características particulares donde viven comunidades de seres vivos particulares.
327,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Biotopo: es la zona o soporte donde se asientan los seres vivos, lo forma el medio que rodea al ser vivo y el sustrato donde se apoya. Es el espacio geográfico con unas condiciones ambientales determinadas (como suelo, agua, atmósfera, etc.) para el desarrollo de ciertas especies animales y vegetales."
328,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Cadena trófica: también llamada alimentaria o de nutrición, es la corriente de energía y nutrientes que se establece entre las distintas especies de un ecosistema por su alimentación."
329,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Cladística: método de clasificación que se basa en la antigüedad de la relación entre los organismos y el ancestro común, más que en el grado de semejanza estructural."
330,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Cladograma: diagrama ramificado que ilustra las relaciones taxonómicas en función de los principios de la cladística.
331,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Clase: categoría taxonómica constituida por órdenes afines.
332,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Comunidad: en un lugar determinado se dan interacciones entre varias poblaciones y se forma una comunidad. Un ejemplo es el bosque, donde interactúan plantas y animales, entre otros."
333,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Consumidores primarios: producen sus componentes a partir de la materia orgánica procedente de otros seres vivos. Herbívoros, devoran a los organismos autótrofos, principalmente plantas o algas, se alimentan de ellos de forma parásita."
334,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Consumidores secundarios: Carnívoros, que se alimentan directamente de consumidores primarios."
335,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Consumidores terciarios: animales dominantes en los ecosistemas, sobre los que influyen en una medida muy superior a su contribución, siempre escasa, a la biomasa total. En el caso de los grandes animales cazadores les corresponde ser llamados superpredadores (o superdepredadores)."
336,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Deforestación: destrucción temporal permanente de bosque para agricultura u otros usos.
337,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Descomponedores: Organismos que degradan la materia orgánica muerta y los desechos provenientes de otros organismos.
338,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Dominio: categoría taxonómica más amplia, cada dominio incluye a los reinos."
339,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Ecología: ciencia que estudia las interacciones de los seres vivos entre sí y su medio ambiente. Estudia las interacciones de los seres vivos entre sí y su medio ambiente. (Del griego ""oikos"" -casa- y ""logos"" -tratado-)."
340,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Ecosistema: es la unidad ecológica formada por el biotopo y la biocenosis que en él habita, por la que fluye la energía y circula la materia. Conjunto de todos los seres vivos que habitan en un lugar y se encuentran sometidos a las influencias del medio."
341,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Ectoparásito: organismo que vive en el exterior del cuerpo del hospedador.
342,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Especie: según el concepto de especie biológica una o más poblaciones cuyos miembros pueden cruzarse entre sí para producir descendencia fértil y no se cruzan con miembros de otras especies.
343,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Especie invasora: especie extraña que se introduce en un hábitat que no es el suyo, alterando el equilibrio del ecosistema."
344,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Etnobotánica: estudia las relaciones entre las plantas y las culturas humanas Etnozoología: estudia las relaciones entre las culturas humanas y los animales de su entorno natural, tanto en el presente como en el pasado Extinción: eliminación de todos los organismos de una especie de la Tierra   Factores abióticos: distintos componentes que determinan el espacio físico en el cual habitan los seres vivos; entre los más importantes podemos encontrar: el agua, la temperatura, la luz, el pH, el suelo, la humedad, el oxígeno (sin el cual muchos seres vivos no podrían vivir) y los nutrientes específicamente, son los factores sin vida. Son las características físico-químicas de un lugar, de un ecosistema: la luz, el suelo, el agua, la temperatura, el relieve."
345,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Factores bióticos: organismos vivos que interactúan con otros organismos vivos, refiriéndonos a la fauna y la flora de un lugar específico, así como también a sus interacciones."
346,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,Familia: categoría taxonómica constituida por géneros afines.
347,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Hábitat: entorno o lugar natural en el que vive un organismo, población o especie."
348,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Herbolaria: es el uso tradicional de plantas medicinales Latitud: distancia que hay desde un punto de la superficie terrestre al Ecuador, contada por los grados que forma el ángulo de s u meridiano con respecto al centro de la Tierra."
349,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Niveles tróficos: son cada uno de los conjuntos de organismos de un ecosistema que obtienen la materia y la energía de la misma forma, por lo que ocupan un lugar equivalente en la cadena alimenticia."
350,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Población: el conjunto de individuos que habitan una misma área o lugar, comparten un pool genético, se reproducen entre si y su descendencia es siempre fértil."
351,"TEMAS SELECTOS DE BIOLOGÍA, Guía cuaderno de trabajo académico",2,8,2018,"Productores: autótrofos, que utilizando la energía solar (fotosíntesis) o reacciones químicas minerales (quimiosíntesis) obtienen la energía necesaria para fabricar materia orgánica a partir de nutrientes inorgánicos."
